N-gram,Count
she wanted,1
m sorry,1
sorry if,1
ve upset,1
upset you,1
you androvich,1
androvich may,1
see that,1
that cleaver,1
cleaver if,1
much this,1
way she,1
said coldly,1
coldly and,1
she led,1
led them,1
them out,1
bedroom through,1
and into,1
kitchen the,1
the cleaver,1
cleaver was,1
small one,1
one its,1
its cutting,1
cutting edge,1
edge dull,1
dull and,1
and nicked,1
nicked that,1
take this,1
this with,1
me if,1
t mind,1
mind carella,1
candy did,1
husband bring,1
bring you,1
day androvich,1
androvich nuts,1
nuts fruits,1
fruits a,1
a mixed,1
mixed from,1
where who,1
who made,1
the candy,1
candy i,1
t was,1
large box,1
box a,1
a but,1
you called,1
called it,1
candy when,1
first spoke,1
spoke of,1
it you,1
you woke,1
up isn,1
the shape,1
shape of,1
heart it,1
it looked,1
looked big,1
big to,1
to but,1
a pound,1
pound box,1
candy is,1
the dozen,1
roses when,1
did they,1
they arrive,1
at about,1
about six,1
six and,1
you put,1
vase do,1
vase big,1
dozen roses,1
do karl,1
karl was,1
was always,1
always bringing,1
bringing me,1
flowers so,1
bought a,1
vase one,1
one big,1
roses right,1
right theywere,1
theywere red,1
roses a,1
dozen of,1
them nowhite,1
nowhite ones,1
ones just,1
yes a,1
roses all,1
all red,1
red and,1
said two,1
dozen androvich,1
androvich when,1
first mentioned,1
mentioned them,1
them you,1
were two,1
two what,1
what two,1
two were,1
any flowers,1
flowers at,1
all androvich,1
yes there,1
were flowers,1
have made,1
a mistake,1
mistake it,1
dozen not,1
dozen i,1
been thinking,1
of something,1
was there,1
there candy,1
candy androvich,1
course there,1
was yes,1
quarrel at,1
table why,1
report his,1
his absence,1
absence until,1
until the,1
next day,1
day because,1
had he,1
he ever,1
ever wandered,1
wandered off,1
off before,1
before no,1
then this,1
was rather,1
rather unusual,1
unusual for,1
him wasn,1
then why,1
report it,1
it immediately,1
immediately i,1
d come,1
come or,1
had reason,1
reason for,1
for staying,1
staying away,1
away what,1
what reason,1
reason you,1
room went,1
silent there,1
no reason,1
reason she,1
last my,1
husband loved,1
loved me,1
me there,1
a box,1
table in,1
morning a,1
florist delivered,1
delivered a,1
roses at,1
six o,1
clock karl,1
karl kissed,1
kissed me,1
me goodbye,1
goodbye and,1
left and,1
t seen,1
him give,1
give androvich,1
a receipt,1
receipt for,1
this meat,1
cleaver bert,1
bert carella,1
much for,1
and rolls,1
rolls and,1
time you,1
were very,1
very as,1
they went,1
out she,1
said heis,1
heis dead,1
dead isn,1
he claire,1
townsend was,1
was easily,1
easily as,1
as tall,1
tall as,1
as meg,1
meg androvich,1
androvich but,1
the similarity,1
similarity between,1
two girls,1
girls ended,1
ended there,1
there meg,1
was or,1
or if,1
prefer willowy,1
willowy claire,1
was richly,1
richly endowed,1
endowed with,1
with flesh,1
flesh that,1
that padded,1
padded the,1
big bones,1
body meg,1
the tradition,1
tradition was,1
was claire,1
not one,1
those overextended,1
overextended creatures,1
creatures but,1
but she,1
was rightfully,1
rightfully proud,1
proud of,1
a bosom,1
bosom capable,1
capable of,1
of filling,1
filling a,1
hand meg,1
blonde claire,1
were brown,1
brown and,1
and her,1
her hair,1
hair was,1
black as,1
as sin,1
sin meg,1
short gave,1
gave the,1
the impression,1
impression of,1
of someone,1
someone living,1
living in,1
the pallor,1
pallor of,1
a hospital,1
hospital sickroom,1
sickroom claire,1
claire looked,1
looked like,1
girl who,1
be at,1
at home,1
home on,1
a haystack,1
haystack there,1
other difference,1
difference bert,1
kling was,1
was madly,1
madly in,1
with claire,1
claire she,1
she kissed,1
kissed him,1
he entered,1
apartment she,1
slacks and,1
a wide,1
wide white,1
white blouse,1
blouse that,1
that ended,1
ended just,1
just below,1
below her,1
waist what,1
what kept,1
said florists,1
florists he,1
he answered,1
answered you,1
you bought,1
bought me,1
flowers no,1
a lady,1
lady we,1
to said,1
said her,1
her husband,1
husband bought,1
bought her,1
her a,1
roses we,1
checked about,1
about ten,1
ten florists,1
florists in,1
the immediate,1
immediate and,1
and surrounding,1
surrounding neighborhoods,1
neighborhoods result,1
result no,1
no red,1
roses on,1
day not,1
karl androvich,1
androvich so,1
so steve,1
carella is,1
is uncanny,1
uncanny can,1
i take,1
take off,1
off my,1
my shoes,1
shoes go,1
go ahead,1
ahead i,1
bought two,1
two steaks,1
steaks do,1
feel like,1
like steaks,1
steaks how,1
how is,1
carella uncanny,1
uncanny well,1
he lit,1
lit into,1
this skinny,1
skinny pathetic,1
pathetic dame,1
dame as,1
were going,1
to rip,1
rip all,1
flesh from,1
from her,1
bones when,1
got outside,1
outside i,1
little rough,1
rough with,1
him operate,1
operate before,1
before and,1
he usually,1
usually wears,1
wears kid,1
kid gloves,1
gloves with,1
the ladies,1
ladies so,1
so with,1
with this,1
used a,1
a sledgehammer,1
sledgehammer and,1
i wondered,1
why and,1
i so,1
he say,1
knew she,1
was lying,1
lying from,1
minute she,1
she opened,1
opened her,1
her mouth,1
mouth and,1
began wondering,1
wondering how,1
how did,1
he know,1
so uncanny,1
uncanny about,1
checked all,1
those damn,1
damn florists,1
florists and,1
and nobody,1
nobody made,1
a delivery,1
delivery at,1
six in,1
morning and,1
and none,1
none of,1
them were,1
were evenopen,1
evenopen before,1
before the,1
the husband,1
husband could,1
have ordered,1
ordered the,1
flowers anywhere,1
anywhere in,1
city sure,1
sure but,1
pretty unlikely,1
unlikely isn,1
who works,1
works in,1
an office,1
office some,1
some place,1
place he,1
a seaman,1
seaman and,1
at sea,1
sea he,1
s home,1
home so,1
place to,1
to order,1
order flowers,1
flowers would,1
neighborhood so,1
m tired,1
tired steve,1
steve sent,1
sent a,1
cleaver to,1
paused she,1
she didn,1
t look,1
like the,1
d use,1
man come,1
come she,1
him climbing,1
climbing into,1
lap he,1
he kissed,1
got the,1
the whole,1
whole weekend,1
weekend steve,1
steve s,1
s giving,1
giving me,1
me his,1
his oh,1
yes you,1
feel funny,1
funny he,1
said funny,1
funny how,1
how i,1
not wearing,1
how come,1
come i,1
to feel,1
feel free,1
free keep,1
keep your,1
off me,1
said suddenly,1
she leaped,1
lap now,1
would use,1
said appraising,1
appraising her,1
her from,1
the chair,1
in which,1
which he,1
he sat,1
sat am,1
answered coolly,1
coolly when,1
when do,1
to eat,1
eat where,1
we going,1
going tonight,1
tonight claire,1
claire asked,1
no oh,1
squad until,1
morning kling,1
oh is,1
right yes,1
i planned,1
planned yes,1
into bed,1
bed right,1
and stay,1
stay in,1
in bed,1
bed all,1
weekend until,1
morning how,1
how does,1
does that,1
that sound,1
sound to,1
sounds pretty,1
pretty yes,1
does but,1
i vote,1
vote for,1
to think,1
had my,1
my heart,1
heart set,1
set on,1
a we,1
can always,1
always see,1
see a,1
movie kling,1
said anyway,1
anyway i,1
m hungry,1
hungry right,1
now claire,1
claire said,1
said studying,1
studying him,1
him narrowly,1
narrowly i,1
make the,1
d rather,1
rather go,1
to bert,1
bert she,1
said man,1
man does,1
does not,1
not live,1
live by,1
by bed,1
bed kling,1
rose suddenly,1
suddenly they,1
stood at,1
at opposite,1
opposite ends,1
ends of,1
room studying,1
studying each,1
each what,1
what didyou,1
didyou plan,1
plan on,1
on doing,1
doing tonight,1
tonight he,1
asked eating,1
eating steaks,1
steaks she,1
else a,1
a and,1
and tomorrow,1
tomorrow claire,1
claire shrugged,1
shrugged come,1
come here,1
here he,1
come get,1
answered he,1
went across,1
she tilted,1
tilted her,1
head to,1
his and,1
then crossed,1
crossed her,1
arms tightly,1
tightly over,1
over her,1
her breasts,1
breasts all,1
a braggart,1
braggart she,1
she whispered,1
whispered you,1
a am,1
i you,1
a lovely,1
lovely you,1
to kiss,1
kiss me,1
me they,1
stood not,1
inches from,1
from each,1
other not,1
not touching,1
touching staring,1
other savoring,1
savoring this,1
moment allowing,1
allowing desire,1
desire to,1
to leap,1
leap between,1
between them,1
a mounting,1
mounting wave,1
wave he,1
he put,1
put his,1
hands on,1
on her,1
waist but,1
not kiss,1
kiss her,1
her slowly,1
slowly she,1
she uncrossed,1
uncrossed her,1
arms you,1
really have,1
no bra,1
bra on,1
on he,1
asked big,1
big weekend,1
weekend lover,1
lover she,1
she murmured,1
murmured can,1
even find,1
for himself,1
himself whether,1
hands slid,1
slid under,1
the smock,1
smock and,1
pulled claire,1
claire to,1
next time,1
time anyone,1
would see,1
see bert,1
kling would,1
morning it,1
would still,1
still be,1
be raining,1
raining sam,1
sam grossman,1
grossman studied,1
the airlines,1
his eyeglasses,1
eyeglasses grossman,1
police lieutenant,1
lieutenant a,1
a laboratory,1
laboratory technician,1
technician and,1
in charge,1
charge of,1
police lab,1
lab downtown,1
downtown on,1
on high,1
high street,1
street in,1
his years,1
of service,1
service with,1
lab he,1
had seen,1
seen bodies,1
bodies or,1
or portions,1
bodies in,1
in trunks,1
trunks valises,1
valises duffel,1
duffel bags,1
bags shopping,1
shopping bags,1
bags boxes,1
boxes and,1
even wrapped,1
wrapped in,1
in old,1
old newspapers,1
newspapers he,1
had never,1
never come,1
come across,1
across one,1
one in,1
airline s,1
s overnight,1
bag but,1
he experienced,1
experienced no,1
no sensation,1
sensation of,1
of surprise,1
surprise or,1
or shock,1
shock the,1
the inside,1
inside of,1
with dried,1
dried blood,1
blood but,1
not reel,1
reel back,1
knew there,1
work to,1
be done,1
done and,1
he set,1
set about,1
about doing,1
doing it,1
somewhat like,1
new england,1
england farmer,1
farmer discovering,1
discovering that,1
that one,1
his fields,1
fields would,1
excellent pasture,1
pasture if,1
if only,1
only it,1
it were,1
were cleared,1
cleared of,1
of rocks,1
rocks and,1
and stumps,1
stumps the,1
only way,1
clear the,1
the field,1
field was,1
clear it,1
had already,1
already examined,1
the conclusion,1
conclusion that,1
any fingerprint,1
the badly,1
badly mutilated,1
mutilated fingertips,1
fingertips he,1
had then,1
then taken,1
taken a,1
a sampling,1
sampling of,1
of blood,1
blood from,1
hand for,1
for an,1
test and,1
and concluded,1
concluded that,1
o group,1
group now,1
he examined,1
for latent,1
latent fingerprints,1
fingerprints and,1
found none,1
none he,1
in all,1
all truth,1
truth expected,1
find any,1
any the,1
d mutilated,1
mutilated that,1
very conscious,1
conscious of,1
of fingerprints,1
fingerprints a,1
have shown,1
shown the,1
same caution,1
caution in,1
in handling,1
he checked,1
checked the,1
bag next,1
next for,1
for microscopic,1
microscopic traces,1
traces of,1
of hair,1
hair or,1
or fibers,1
fibers or,1
or dust,1
dust which,1
which might,1
might give,1
give some,1
some clue,1
clue to,1
to either,1
the killer,1
killer s,1
s or,1
s identity,1
identity occupation,1
occupation or,1
or hobby,1
hobby he,1
found nothing,1
nothing of,1
of value,1
value on,1
the outside,1
outside surface,1
he slit,1
slit the,1
bag open,1
open with,1
a scalpel,1
scalpel and,1
studied its,1
its inner,1
inner surface,1
surface and,1
and bottom,1
bottom with,1
a magnifying,1
magnifying glass,1
glass in,1
found what,1
what appeared,1
appeared to,1
be remnants,1
remnants of,1
dust he,1
he collected,1
collected several,1
several grains,1
grains for,1
specimen put,1
them aside,1
aside and,1
then studied,1
blood stains,1
stains on,1
bag the,1
layman might,1
have considered,1
considered grossman,1
s examination,1
examination absurd,1
absurd he,1
was after,1
after all,1
all examining,1
examining a,1
a stain,1
stain that,1
that had,1
had obviously,1
obviously been,1
bag by,1
hand what,1
what in,1
he trying,1
to ascertain,1
ascertain that,1
bag everyone,1
everyone knew,1
that already,1
already but,1
but grossman,1
simply trying,1
determine whether,1
was actually,1
actually human,1
blood and,1
if not,1
not blood,1
what there,1
possibility too,1
too that,1
that an,1
an apparent,1
apparent bloodstain,1
bloodstain could,1
have mingled,1
mingled with,1
or covered,1
covered another,1
another stain,1
so grossman,1
grossman really,1
really wasn,1
t wasting,1
wasting his,1
his time,1
simply doing,1
a thorough,1
thorough job,1
job the,1
a dark,1
dark reddish,1
reddish brown,1
brown in,1
in color,1
color and,1
and because,1
the nonabsorbent,1
nonabsorbent surface,1
bag s,1
s bottom,1
bottom it,1
somewhat cracked,1
cracked and,1
and chipped,1
chipped resembling,1
resembling a,1
a dried,1
dried mud,1
mud flat,1
flat grossman,1
grossman gingerly,1
gingerly cut,1
cut out,1
stain and,1
and cut,1
cut this,1
this into,1
into two,1
two smaller,1
smaller portions,1
portions that,1
he labeled,1
labeled stain,1
stain one,1
and stain,1
stain two,1
two for,1
for want,1
want of,1
more imaginative,1
imaginative nomenclature,1
nomenclature he,1
he dropped,1
dropped his,1
his two,1
two specimens,1
specimens into,1
a percent,1
percent solution,1
solution of,1
of physiologic,1
physiologic salt,1
salt and,1
then placed,1
placed them,1
them on,1
on separate,1
separate slides,1
slides the,1
slides had,1
stand in,1
a covered,1
covered dish,1
dish for,1
for several,1
several hours,1
hours so,1
left them,1
them and,1
and began,1
began performing,1
performing his,1
microscopic and,1
and spectroscopic,1
spectroscopic tests,1
tests on,1
the orange,1
chalk he,1
bag when,1
he returned,1
returned to,1
slides later,1
later that,1
that day,1
day he,1
he covered,1
covered one,1
them with,1
a coverslip,1
coverslip and,1
studied it,1
it under,1
under a,1
a microscope,1
microscope what,1
saw was,1
a number,1
number of,1
of discs,1
discs and,1
instantly that,1
the suspect,1
suspect blood,1
was mammalian,1
mammalian in,1
in origin,1
origin he,1
second slide,1
slide and,1
poured wright,1
wright s,1
stain onto,1
the unfixed,1
unfixed smear,1
smear letting,1
letting it,1
it stand,1
stand for,1
for one,1
one minute,1
minute while,1
he timed,1
timed the,1
the operation,1
operation drop,1
drop by,1
by drop,1
drop he,1
he added,1
added distilled,1
distilled water,1
water to,1
slide waiting,1
waiting for,1
a metallic,1
metallic scum,1
scum to,1
form on,1
on its,1
its surface,1
surface when,1
the scum,1
scum had,1
had formed,1
formed he,1
he again,1
again consulted,1
consulted his,1
his watch,1
watch waiting,1
waiting three,1
three minutes,1
minutes before,1
he washed,1
washed and,1
and dried,1
dried the,1
slide using,1
a micrometer,1
micrometer eyepiece,1
eyepiece he,1
then measured,1
measured the,1
various cells,1
cells on,1
slide the,1
human red,1
red blood,1
blood corpuscle,1
corpuscle is,1
about of,1
diameter the,1
the cell,1
cell diameter,1
diameter will,1
will vary,1
vary in,1
other animals,1
animals of,1
mammalian group,1
group the,1
the erythrocyte,1
erythrocyte of,1
the at,1
at of,1
inch being,1
being closest,1
closest to,1
human s,1
the specimen,1
specimen grossman,1
grossman examined,1
examined under,1
under his,1
his microscope,1
microscope measured,1
measured of,1
diameter but,1
but where,1
where measurement,1
measurement dealt,1
with error,1
error in,1
in thousandths,1
thousandths of,1
inch grossman,1
grossman did,1
not want,1
take any,1
any chances,1
chances and,1
he followed,1
followed the,1
the usual,1
usual laboratory,1
laboratory procedure,1
procedure of,1
of using,1
reaction after,1
after either,1
chemical microscopic,1
microscopic or,1
or spectroscopic,1
spectroscopic test,1
test the,1
reaction would,1
would determine,1
determine with,1
with certainty,1
certainty whether,1
indeed human,1
blood the,1
a simple,1
simple one,1
one if,1
a rabbit,1
rabbit and,1
you inject,1
inject into,1
this rabbit,1
s blood,1
blood a,1
specimen of,1
of whole,1
whole human,1
blood or,1
or human,1
blood serum,1
serum something,1
something is,1
to happen,1
happen the,1
the something,1
something that,1
that will,1
will happen,1
happen is,1
this an,1
an antibody,1
antibody called,1
called a,1
precipitin will,1
will develop,1
develop in,1
the rabbit,1
s own,1
own serum,1
serum this,1
this will,1
will then,1
then react,1
react with,1
proteins of,1
the injected,1
injected serum,1
serum if,1
the reaction,1
a positive,1
positive one,1
proteins can,1
can then,1
then be,1
be identified,1
as having,1
having come,1
come from,1
being the,1
the specific,1
specific reaction,1
reaction to,1
to grossman,1
was positive,1
positive the,1
was human,1
human when,1
he performed,1
performed his,1
his isoreaction,1
test he,1
o blood,1
he therefore,1
therefore made,1
logical assumption,1
left by,1
by blood,1
blood dripping,1
dripping from,1
and by,1
by nothing,1
nothing else,1
else as,1
as for,1
the bits,1
bits of,1
dust they,1
they turned,1
turned out,1
be something,1
something quite,1
quite other,1
other than,1
than chalk,1
chalk the,1
the particles,1
particles were,1
were identified,1
s cosmetic,1
cosmetic further,1
further identified,1
identified through,1
chemical breakdown,1
breakdown and,1
a comparison,1
comparison with,1
cards in,1
files as,1
a preparation,1
preparation called,1
called skinglow,1
skinglow skinglow,1
skinglow was,1
a liquid,1
liquid powder,1
powder base,1
base designed,1
to retain,1
retain face,1
face powder,1
powder in,1
a clinging,1
clinging veil,1
veil further,1
further designed,1
to add,1
add a,1
slight pink,1
pink glow,1
glow to,1
to very,1
very fair,1
fair skin,1
skin under,1
under makeup,1
makeup it,1
hardly likely,1
likely that,1
man would,1
have used,1
and yet,1
yet the,1
had definitely,1
definitely belonged,1
man grossman,1
grossman sighed,1
sighed and,1
and passed,1
on to,1
boys of,1
the saturday,1
saturday rain,1
rain once,1
he and,1
and some,1
some friends,1
friends had,1
had crawled,1
crawled under,1
been pouring,1
pouring bullets,1
bullets and,1
three of,1
them sat,1
sat under,1
the wooden,1
wooden cart,1
cart and,1
and watched,1
watched the,1
the spikes,1
spikes of,1
rain pounding,1
pounding the,1
the cobblestones,1
cobblestones feeling,1
feeling secure,1
secure and,1
and impervious,1
impervious steve,1
carella caught,1
pneumonia and,1
and shortly,1
shortly afterward,1
afterward the,1
family moved,1
moved from,1
from isola,1
isola to,1
riverhead he,1
d always,1
always felt,1
felt the,1
the move,1
move had,1
been prompted,1
prompted by,1
d caught,1
pneumonia under,1
it rained,1
rained in,1
in riverhead,1
riverhead too,1
too once,1
once he,1
he necked,1
necked with,1
girl named,1
named grace,1
grace mccarthy,1
mccarthy in,1
basement of,1
her house,1
house while,1
while the,1
the record,1
player oozed,1
oozed perfidia,1
perfidia and,1
and santa,1
santa fe,1
fe trail,1
trail and,1
and green,1
green eyes,1
rain stained,1
stained the,1
small basement,1
basement window,1
window they,1
both fifteen,1
fifteen and,1
started by,1
by dancing,1
dancing and,1
had kissed,1
her suddenly,1
and recklessly,1
recklessly in,1
a dip,1
dip and,1
then they,1
had curled,1
curled up,1
up on,1
the sofa,1
sofa and,1
and listened,1
listened to,1
to glenn,1
glenn miller,1
miller and,1
and necked,1
necked like,1
like crazy,1
crazy fools,1
fools expecting,1
expecting grace,1
grace s,1
s mother,1
mother to,1
come down,1
basement at,1
at any,1
any moment,1
moment rain,1
rain wasn,1
supposed sloshing,1
sloshing through,1
puddles with,1
to question,1
second possibility,1
possibility kling,1
kling had,1
had pulled,1
pulled from,1
the mpb,1
mpb files,1
files carella,1
carella cupped,1
cupped his,1
hand around,1
around a,1
a match,1
match lighted,1
lighted a,1
cigarette and,1
and flipped,1
flipped the,1
the match,1
match into,1
water streaming,1
streaming alongside,1
curb you,1
that cigarette,1
cigarette commercial,1
commercial meyer,1
asked which,1
which one,1
one where,1
a thinking,1
thinking man,1
a nuclear,1
nuclear physicist,1
physicist really,1
really but,1
but when,1
we first,1
first see,1
see him,1
s developing,1
developing snapshots,1
snapshots in,1
a darkroom,1
darkroom you,1
one yeah,1
good one,1
one for,1
for their,1
their yeah,1
yeah let,1
s hear,1
hear it,1
this guy,1
guy working,1
a safe,1
safe you,1
s drilling,1
drilling a,1
a hole,1
hole in,1
face of,1
safe and,1
got his,1
tools on,1
floor and,1
a couple,1
couple of,1
of sticks,1
sticks of,1
of dynamite,1
dynamite like,1
like yeah,1
yeah go,1
go and,1
announcer s,1
voice comes,1
comes in,1
and says,1
says hello,1
hello there,1
there the,1
guy looks,1
looks up,1
his work,1
work and,1
and lights,1
lights a,1
cigarette the,1
announcer says,1
says it,1
it must,1
must take,1
take years,1
of training,1
training to,1
to become,1
become an,1
an expert,1
expert the,1
guy smiles,1
politely oh,1
says is,1
hobby with,1
i feel,1
man should,1
have diversified,1
diversified the,1
announcer is,1
is very,1
very surprised,1
surprised not,1
he asks,1
asks just,1
hobby may,1
ask then,1
then sir,1
sir what,1
you actually,1
actually do,1
a living,1
living and,1
does the,1
safe answer,1
answer carella,1
safe blows,1
blows out,1
a stream,1
stream of,1
of smoke,1
smoke meyer,1
and again,1
again he,1
he smiles,1
politely certainly,1
certainly you,1
may ask,1
ask he,1
says i,1
a pimp,1
pimp meyer,1
meyer grinned,1
grinned broadly,1
broadly you,1
it steve,1
steve very,1
good here,1
here s,1
the address,1
address don,1
tell jokes,1
jokes to,1
this lady,1
lady or,1
or she,1
she may,1
may not,1
not let,1
let us,1
us who,1
s telling,1
telling jokes,1
jokes i,1
i may,1
may quit,1
quit this,1
lousy job,1
job one,1
day and,1
and get,1
with an,1
an advertising,1
advertising don,1
do it,1
meyer we,1
we couldn,1
get along,1
along without,1
without together,1
together they,1
they entered,1
the tenement,1
tenement the,1
woman they,1
for was,1
named martha,1
livingston and,1
had reported,1
reported the,1
the absence,1
absence of,1
richard only,1
week ago,1
ago the,1
was nineteen,1
nineteen years,1
years old,1
old six,1
tall and,1
and weighed,1
weighed pounds,1
pounds these,1
these facts,1
facts and,1
these alone,1
alone qualified,1
qualified him,1
a candidate,1
candidate for,1
had once,1
once owned,1
hand which,1
which apartment,1
apartment is,1
asked second,1
floor they,1
they climbed,1
climbed to,1
floor a,1
a cat,1
cat in,1
the hallway,1
hallway mewed,1
mewed and,1
then eyed,1
eyed them,1
them suspiciously,1
suspiciously she,1
she smells,1
smells the,1
law on,1
on us,1
us meyer,1
she thinks,1
thinks we,1
re from,1
she doesn,1
re really,1
really street,1
street cleaners,1
cleaners carella,1
meyer stooped,1
stooped down,1
to pet,1
pet the,1
cat as,1
as carella,1
carella knocked,1
knocked on,1
the come,1
on kitty,1
kitty he,1
on little,1
little who,1
voice shouted,1
shouted the,1
the voice,1
voice sounded,1
sounded startled,1
startled mrs,1
door yes,1
yes who,1
it police,1
police carella,1
you open,1
door please,1
please and,1
was silence,1
silence the,1
silence was,1
a familiar,1
familiar one,1
silence of,1
of sudden,1
sudden discovery,1
discovery and,1
and hurried,1
hurried pantomime,1
pantomime whatever,1
whatever was,1
on behind,1
behind that,1
that tenement,1
tenement door,1
door livingston,1
livingston was,1
apartment alone,1
alone the,1
silence persisted,1
persisted meyer,1
hand left,1
cat s,1
s head,1
went up,1
the holster,1
holster clipped,1
clipped to,1
right side,1
his belt,1
carella curiously,1
curiously carella,1
was already,1
already in,1
hand mrs,1
carella called,1
called there,1
no answer,1
answer from,1
from within,1
within the,1
apartment mrs,1
livingston he,1
called again,1
and meyer,1
meyer braced,1
braced himself,1
himself against,1
opposite wall,1
wall waiting,1
waiting okay,1
okay kick,1
kick it,1
in carella,1
meyer brought,1
brought back,1
right leg,1
leg shoved,1
shoved himself,1
himself off,1
the wall,1
wall with,1
left shoulder,1
shoulder and,1
and smashed,1
smashed his,1
his foot,1
foot against,1
the lock,1
lock in,1
a kick,1
kick that,1
that sent,1
sent the,1
door splintering,1
splintering inward,1
inward he,1
he rushed,1
rushed into,1
room behind,1
behind the,1
the opening,1
opening door,1
door gun,1
gun in,1
in hand,1
hand hold,1
hold it,1
yelled and,1
a thin,1
the process,1
process of,1
of stepping,1
stepping out,1
out onto,1
escape one,1
leg over,1
the sill,1
sill the,1
other still,1
still in,1
room hesitated,1
hesitated for,1
moment undecided,1
undecided you,1
get wet,1
wet out,1
out there,1
there mister,1
mister meyer,1
man hesitated,1
hesitated a,1
moment longer,1
longer and,1
then came,1
room meyer,1
meyer glanced,1
glanced at,1
his feet,1
feet he,1
wearing no,1
no socks,1
he glanced,1
glanced sheepishly,1
sheepishly at,1
stood opposite,1
opposite him,1
him near,1
bed the,1
woman was,1
slip there,1
nothing under,1
under it,1
big blowzy,1
blowzy dame,1
dame of,1
of about,1
about with,1
with hennaed,1
hennaed hair,1
hair and,1
a drunkard,1
drunkard s,1
s faded,1
faded eyes,1
eyes mrs,1
yeah she,1
hell do,1
mean busting,1
busting in,1
here what,1
was your,1
friend s,1
s hurry,1
hurry carella,1
in no,1
no hurry,1
hurry the,1
the thin,1
man answered,1
answered no,1
you always,1
always leave,1
leave a,1
a room,1
room by,1
window i,1
still it,1
still raining,1
raining get,1
get over,1
over what,1
do the,1
moved quickly,1
quickly to,1
to where,1
two detectives,1
detectives were,1
were standing,1
standing methodically,1
methodically meyer,1
meyer frisked,1
frisked him,1
him his,1
hands pausing,1
pausing when,1
he reached,1
s belt,1
a revolver,1
revolver from,1
s waist,1
waist and,1
and handed,1
handed it,1
carella you,1
this carella,1
man said,1
d better,1
better have,1
have what,1
s your,1
your name,1
name mister,1
mister cronin,1
cronin he,1
said leonard,1
leonard why,1
why were,1
in such,1
hurry to,1
here cronin,1
cronin you,1
to answer,1
answer nothing,1
nothing lennie,1
lennie livingston,1
a lawyer,1
lawyer livingston,1
then stop,1
giving advice,1
advice we,1
we asked,1
a question,1
question don,1
tell him,1
him nothing,1
nothing look,1
look lennie,1
got all,1
world either,1
either here,1
here or,1
or up,1
squad so,1
just decide,1
decide what,1
say and,1
then say,1
say it,1
the meantime,1
meantime go,1
go put,1
your socks,1
socks and,1
you better,1
better put,1
a robe,1
robe or,1
something livingston,1
livingston before,1
the idea,1
idea a,1
little was,1
on in,1
this room,1
room okay,1
t need,1
need no,1
no robe,1
robe livingston,1
got you,1
you seen,1
seen yeah,1
yeah but,1
but put,1
the robe,1
robe anyway,1
anyway we,1
we wouldn,1
t want,1
want you,1
you to,1
catch don,1
t worry,1
me catching,1
catching cold,1
cold you,1
you livingston,1
nice talk,1
talk meyer,1
meyer answered,1
answered shaking,1
head cronin,1
cronin sitting,1
bed was,1
was pulling,1
pulling on,1
his socks,1
black trousers,1
trousers a,1
was draped,1
draped over,1
a wooden,1
wooden chair,1
room a,1
umbrella dripped,1
dripped water,1
water onto,1
floor near,1
were forgetting,1
forgetting your,1
and umbrella,1
umbrella weren,1
said cronin,1
cronin looked,1
from lacing,1
lacing his,1
his i,1
guess you,1
d both,1
both better,1
better come,1
along with,1
us carella,1
said put,1
on some,1
some clothes,1
clothes livingston,1
livingston seized,1
seized her,1
left breast,1
breast with,1
left hand,1
hand she,1
she aimed,1
aimed it,1
it like,1
a pistol,1
pistol at,1
carella squeezed,1
squeezed it,1
it briefly,1
briefly and,1
and angrily,1
angrily and,1
and shouted,1
shouted in,1
eye cop,1
cop okay,1
okay then,1
then come,1
can add,1
add indecent,1
exposure to,1
the prostitution,1
prostitution charge,1
minute we,1
we hit,1
hell are,1
about boy,1
boy you,1
a nerve,1
nerve yeah,1
said let,1
go let,1
to bust,1
bust in,1
here anyway,1
anyway livingston,1
want we,1
we come,1
come to,1
to ask,1
ask you,1
you some,1
some questions,1
questions about,1
your missing,1
missing son,1
son that,1
said my,1
my son,1
son is,1
about i,1
hope the,1
the bastard,1
bastard is,1
that why,1
you broke,1
broke down,1
door for,1
for christ,1
christ s,1
s sake,1
sake if,1
you hope,1
hope he,1
dead why,1
you bother,1
bother to,1
missing so,1
get relief,1
checks he,1
was my,1
my sole,1
sole means,1
of support,1
support the,1
minute he,1
off i,1
i applied,1
applied for,1
for relief,1
relief and,1
missing to,1
it legit,1
legit that,1
i care,1
care whether,1
whether he,1
alive some,1
some chance,1
chance you,1
am a,1
lady she,1
answered is,1
there something,1
something wrong,1
wrong about,1
a matinee,1
matinee with,1
love not,1
not if,1
if your,1
husband doesn,1
t my,1
husband is,1
and in,1
in you,1
you both,1
both behave,1
behave as,1
that going,1
on livingston,1
said get,1
get dressed,1
dressed meyer,1
meyer take,1
a search,1
warrant the,1
no right,1
through this,1
this place,1
place without,1
re absolutely,1
absolutely right,1
right lennie,1
ll come,1
come back,1
back with,1
with i,1
my rights,1
rights cronin,1
my how,1
it lady,1
lady dressed,1
dressed or,1
or naked,1
naked you,1
coming over,1
house now,1
now which,1
will it,1
it be,1
eye lady,1
the patrolmen,1
patrolmen downstairs,1
downstairs all,1
all managed,1
managed to,1
to drop,1
drop up,1
room on,1
one pretense,1
pretense or,1
or another,1
another to,1
the fat,1
fat redheaded,1
redheaded slob,1
slob who,1
who sat,1
sat answering,1
answering questions,1
questions in,1
