N-gram,Count
t even stop,1
even stop off,1
stop off in,1
off in a,1
a bar or,1
bar or something,1
or something to,1
something to get,1
to get a,1
get a shot,1
a shot to,1
shot to warm,1
to warm him,1
warm him up,1
him up i,1
up i mean,1
mean it ain,1
ain t allowed,1
t allowed you,1
allowed you so,1
you so so,1
m just genero,1
just genero paused,1
genero paused you,1
paused you re,1
you re sure,1
re sure doing,1
sure doing a,1
doing a fine,1
a fine job,1
fine job with,1
job with that,1
with that uniform,1
that uniform the,1
uniform the shop,1
the shop went,1
shop went silent,1
went silent outside,1
silent outside the,1
the rain spattered,1
rain spattered against,1
spattered against the,1
against the sidewalk,1
the sidewalk in,1
sidewalk in continuous,1
in continuous drumming,1
continuous drumming monotony,1
drumming monotony right,1
monotony right to,1
the marrow genero,1
marrow genero said,1
genero said all,1
all right already,1
right already right,1
already right to,1
to the chills,1
the chills a,1
chills a all,1
a all right,1
right it chills,1
it chills a,1
chills a yes,1
a yes sir,1
genero said shaking,1
his head the,1
head the wine,1
the wine is,1
wine is in,1
is in the,1
the back near,1
back near the,1
pressing machine max,1
machine max said,1
max said without,1
said without looking,1
without looking up,1
looking up don,1
up don t,1
don t drink,1
t drink too,1
drink too much,1
too much you,1
much you ll,1
ll get drunk,1
get drunk already,1
drunk already and,1
already and i,1
i ll be,1
ll be arrested,1
be arrested for,1
arrested for corrupting,1
for corrupting an,1
corrupting an you,1
an you mean,1
you mean you,1
mean you have,1
you have wine,1
have wine max,1
wine max genero,1
max genero asked,1
genero asked innocently,1
asked innocently listen,1
innocently listen to,1
listen to eyes,1
to eyes he,1
eyes he s,1
he s asking,1
s asking if,1
asking if i,1
if i got,1
i got wine,1
got wine go,1
wine go go,1
go go in,1
go in the,1
the back drink,1
back drink choke,1
drink choke but,1
choke but leave,1
but leave some,1
leave some in,1
some in the,1
in the that,1
the that s,1
that s awfully,1
s awfully nice,1
awfully nice of,1
of you max,1
you max genero,1
genero said beaming,1
said beaming i,1
beaming i had,1
i had no,1
had no idea,1
no idea go,1
idea go go,1
go go before,1
go before i,1
before i change,1
i change my,1
change my genero,1
my genero went,1
genero went into,1
into the back,1
the back room,1
back room and,1
room and found,1
and found the,1
found the bottle,1
the bottle of,1
bottle of wine,1
of wine on,1
wine on the,1
the table near,1
table near the,1
pressing machine he,1
machine he uncapped,1
he uncapped it,1
uncapped it rinsed,1
it rinsed a,1
rinsed a glass,1
a glass at,1
glass at the,1
at the sink,1
the sink near,1
sink near the,1
near the small,1
the small window,1
small window and,1
window and poured,1
and poured it,1
poured it full,1
it full to,1
full to the,1
to the brim,1
the brim he,1
brim he tilted,1
he tilted the,1
tilted the glass,1
the glass to,1
glass to his,1
to his mouth,1
his mouth drank,1
mouth drank until,1
drank until it,1
until it was,1
it was empty,1
was empty and,1
empty and then,1
and then licked,1
then licked his,1
licked his lips,1
his lips you,1
lips you want,1
you want some,1
want some of,1
some of this,1
of this max,1
this max he,1
max he called,1
he called the,1
called the salvation,1
the salvation army,1
salvation army doesn,1
army doesn t,1
doesn t like,1
t like i,1
like i should,1
i should drink,1
should drink when,1
drink when i,1
i m sewing,1
m sewing their,1
sewing their it,1
their it s,1
s very good,1
very good max,1
good max genero,1
genero said teasingly,1
said teasingly so,1
teasingly so have,1
so have another,1
have another glass,1
another glass and,1
glass and stop,1
and stop bothering,1
stop bothering me,1
bothering me you,1
me you re,1
you re making,1
re making my,1
making my stitches,1
my stitches go,1
stitches go genero,1
go genero drank,1
genero drank another,1
drank another glassful,1
another glassful recapped,1
glassful recapped the,1
recapped the bottle,1
the bottle and,1
bottle and came,1
and came out,1
came out into,1
out into the,1
into the shop,1
the shop again,1
shop again rubbing,1
again rubbing his,1
rubbing his hands,1
his hands briskly,1
hands briskly now,1
briskly now i,1
now i m,1
ready for anything,1
for anything he,1
anything he said,1
he said grinning,1
said grinning what,1
grinning what is,1
what is there,1
is there to,1
there to be,1
to be ready,1
be ready for,1
ready for on,1
for on a,1
like this you,1
this you already,1
you already said,1
already said there,1
s nothing but,1
nothing but i,1
ready for that,1
for that too,1
that too genero,1
too genero answered,1
genero answered come,1
answered come on,1
come on max,1
on max close,1
max close up,1
close up the,1
up the shop,1
the shop and,1
shop and we,1
we ll go,1
ll go find,1
go find two,1
find two delicious,1
two delicious broads,1
delicious broads what,1
broads what do,1
do you say,1
you say stop,1
say stop giving,1
stop giving an,1
giving an old,1
an old man,1
old man ideas,1
man ideas my,1
ideas my wife,1
my wife should,1
wife should only,1
should only find,1
only find me,1
find me with,1
me with a,1
with a delicious,1
a delicious broad,1
delicious broad a,1
broad a knife,1
a knife she,1
knife she ll,1
she ll stick,1
ll stick in,1
stick in my,1
in my back,1
my back get,1
back get out,1
get out get,1
out get out,1
get out go,1
out go walk,1
go walk your,1
walk your beat,1
your beat go,1
beat go arrest,1
go arrest the,1
arrest the other,1
the other drunkards,1
other drunkards and,1
drunkards and vagrants,1
and vagrants leave,1
vagrants leave me,1
leave me in,1
me in peace,1
in peace i,1
peace i m,1
i m running,1
m running here,1
running here a,1
here a bar,1
a bar and,1
bar and grill,1
and grill instead,1
grill instead of,1
of a tailor,1
a tailor shop,1
tailor shop every,1
shop every drunkard,1
every drunkard copon,1
drunkard copon the,1
copon the beat,1
the beat he,1
beat he stops,1
he stops in,1
stops in for,1
in for wine,1
for wine the,1
wine the government,1
the government should,1
government should allow,1
should allow me,1
allow me to,1
me to deduct,1
to deduct the,1
deduct the wine,1
the wine as,1
wine as part,1
as part of,1
part of my,1
of my overhead,1
my overhead one,1
overhead one day,1
one day in,1
day in the,1
in the wine,1
the wine bottle,1
wine bottle i,1
bottle i m,1
going to put,1
to put poison,1
put poison instead,1
poison instead of,1
instead of wine,1
of wine then,1
wine then maybe,1
then maybe thefercockteh,1
maybe thefercockteh cops,1
thefercockteh cops of,1
cops of the,1
of the will,1
the will leave,1
will leave me,1
leave me alone,1
me alone already,1
alone already go,1
already go get,1
go get lost,1
get lost ahhh,1
lost ahhh you,1
ahhh you know,1
you know you,1
know you love,1
you love us,1
love us i,1
us i love,1
you like better,1
like better than,1
better than that,1
than that s,1
s right i,1
right i love,1
you like water,1
like water genero,1
water genero pulled,1
genero pulled on,1
pulled on his,1
on his well,1
his well back,1
well back to,1
to the bridge,1
the bridge he,1
bridge he said,1
he said what,1
said what bridge,1
what bridge the,1
bridge the bridge,1
bridge of the,1
of the ship,1
the ship that,1
ship that s,1
s a joke,1
a joke max,1
joke max the,1
max the rain,1
the rain get,1
rain get it,1
get it water,1
it water a,1
water a ship,1
a ship get,1
ship get it,1
get it already,1
it already the,1
already the television,1
the television world,1
television world lost,1
world lost a,1
lost a great,1
a great comic,1
great comic when,1
comic when you,1
when you decided,1
you decided to,1
decided to be,1
to be a,1
be a cop,1
a cop max,1
cop max said,1
max said shaking,1
his head back,1
head back to,1
the he shook,1
he shook his,1
his head again,1
head again do,1
again do me,1
do me a,1
me a favor,1
a favor will,1
favor will you,1
will you what,1
you what s,1
s that genero,1
that genero asked,1
genero asked opening,1
asked opening the,1
the door from,1
door from the,1
from the bridge,1
bridge of this,1
of this ship,1
this ship yeah,1
ship yeah jump,1
yeah jump genero,1
jump genero grinned,1
genero grinned and,1
grinned and closed,1
and closed the,1
behind him it,1
was still pouring,1
still pouring outside,1
pouring outside but,1
outside but he,1
but he felt,1
he felt a,1
felt a lot,1
a lot better,1
lot better now,1
better now the,1
now the sweet,1
the sweet wine,1
sweet wine fumed,1
wine fumed in,1
fumed in his,1
in his stomach,1
his stomach and,1
stomach and he,1
and he could,1
he could feel,1
could feel a,1
feel a warm,1
a warm lassitude,1
